Fishery_ShortName,Fishery,Region,GearType_specific,GearType_general,Year,Target,Target_HMS,Overfished_Fm,Overfished_Fm_numeric,Overfishing_Bt,Overfishing_Bt_numeric,TotalDiscards_lbs,TotalBycatch_inds,Discard_Rate,ESA_num,ESA_discards_lbs,ESA_birdturt,IUCN_num,IUCN_discards_lbs,IUCN_birdturt,MMPA,VessPers,Fishery_Tier,CV_mean,CV_median,CV_max,NORM_TotalDiscards_lbs,NORM_TotalBycatch_inds,NORM_Discard_Rate,NORM_ESA_num,NORM_ESA_lbs,NORM_ESA_birdturt,NORM_IUCN_num,NORM_IUCN_lbs,NORM_IUCN_birdturt,NORM_MMPA,NORM_Tier,NORM_CV,mean_criteria,criteria_sd,ncrit,criteria_se
NE: New England Large-Mesh Otter Trawl,New England Large-Mesh Otter Trawl,NE,large-mesh otter trawl,trawl,2011,"Goosefish, Goundfish, Skates, Other finfish",M,None,0,None,0,40199680.94,NA,0.382619322,0,0,NA,10,6537619.56,NA,2,NA,1,0.213587879,0.12,1.0067,0.135922547,NA,0.456437032,0,0,NA,0.222222222,0.585774037,NA,0.5,0,0.008648048,0.240900389,0.247503089,9,0.08250103
NE: New England Large-Mesh Otter Trawl,New England Large-Mesh Otter Trawl,NE,large-mesh otter trawl,trawl,2012,"Goosefish, Goundfish, Skates, Other finfish",M,None,0,None,0,42132449.51,NA,0.379715969,0,0,NA,10,8879218.96,NA,2,NA,1,0.231990909,0.1605,0.9117,0.142457595,NA,0.452973543,0,0,NA,0.222222222,0.795582534,NA,0.5,0,0.009393176,0.262262907,0.28605534,9,0.09535178
NE: New England Large-Mesh Otter Trawl,New England Large-Mesh Otter Trawl,NE,large-mesh otter trawl,trawl,2013,"Goosefish, Goundfish, Skates, Other finfish",M,None,0,None,0,56086296.11,NA,0.483222348,0,0,NA,10,11160650.95,NA,2,NA,1,0.216839394,0.1309,0.9134,0.189638128,NA,0.576449127,0,0,NA,0.222222222,1,NA,0.5,0,0.0087797,0.299708918,0.340364387,9,0.113454796
NE: New England Large-Mesh Otter Trawl,New England Large-Mesh Otter Trawl,NE,large-mesh otter trawl,trawl,2014,"Goosefish, Goundfish, Skates, Other finfish",M,None,0,"None, Smooth skate rebuilding",0,42188052.56,NA,0.433528978,3,0,NA,23,7238365.81,NA,2,NA,1,0.402235294,0.3,1.1,0.142645599,NA,0.51716855,0.5,0,NA,0.511111111,0.648561257,NA,0.5,0,0.016286272,0.333577279,0.262679502,9,0.087559834
NE: New England Large-Mesh Otter Trawl,New England Large-Mesh Otter Trawl,NE,large-mesh otter trawl,trawl,2015,"Goosefish, Goundfish, Skates, Other finfish",M,None,0,"None, Smooth skate rebuilding",0,46109844.48,NA,0.469712698,3,195.63,NA,45,5675639.03,NA,2,NA,1,0.422840909,0.375,1.08,0.155905902,NA,0.560333097,0.5,0.000113019,NA,1,0.508540143,NA,0.5,0,0.017120581,0.374201274,0.328031335,9,0.109343778
NE: New England Large-Mesh Ruhle Otter Trawl,New England Large-Mesh Ruhle Otter Trawl,NE,large-mesh otter trawl,trawl,2010,Groundfish,M,None,0,None,0,92351.37,NA,0.267923038,1,0,NA,10,11062.43,NA,2,NA,2,0.218536,0.1816,0.8517,0.000312257,NA,0.319612704,0.166666667,0,NA,0.222222222,0.000991199,NA,0.5,0.333333333,0.008848395,0.205198678,0.204894176,9,0.068298059
NE: New England Large-Mesh Ruhle Otter Trawl,New England Large-Mesh Ruhle Otter Trawl,NE,large-mesh otter trawl,trawl,2011,Groundfish,M,None,0,None,0,178061.56,NA,0.153238492,0,0,NA,10,35708.33,NA,2,NA,2,0.768185714,0.7999,1.1081,0.000602059,NA,0.182802379,0,0,NA,0.222222222,0.003199485,NA,0.5,0.333333333,0.031103391,0.177326287,0.207923291,9,0.069307764
NE: New England Large-Mesh Ruhle Otter Trawl,New England Large-Mesh Ruhle Otter Trawl,NE,large-mesh otter trawl,trawl,2012,Groundfish,M,None,0,None,0,NA,NA,NA,0,0,NA,0,0,NA,2,NA,2,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0.5,0.333333333,NA,0.19047619,0.25,6,0.102062073
NE: New England Large-Mesh Ruhle Otter Trawl,New England Large-Mesh Ruhle Otter Trawl,NE,large-mesh otter trawl,trawl,2013,Groundfish,M,None,0,None,0,NA,NA,NA,0,0,NA,0,0,NA,2,NA,2,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0.5,0.333333333,NA,0.19047619,0.25,6,0.102062073
NE: New England Large-Mesh Ruhle Otter Trawl,New England Large-Mesh Ruhle Otter Trawl,NE,large-mesh otter trawl,trawl,2014,Groundfish,M,None,0,None,0,NA,NA,NA,0,0,NA,16,0,NA,2,NA,2,NA,NA,NA,NA,NA,NA,0,0,NA,0.355555556,0,NA,0.5,0.333333333,NA,0.241269841,0.240331561,6,0.098114949
NE: New England Large-Mesh Ruhle Otter Trawl,New England Large-Mesh Ruhle Otter Trawl,NE,large-mesh otter trawl,trawl,2015,Groundfish,M,None,0,None,0,215759.18,NA,0.401525535,3,0,NA,45,194315.91,NA,2,NA,2,0.693636364,0.78,1.02,0.000729522,NA,0.478990769,0.5,0,NA,1,0.017410804,NA,0.5,0.333333333,0.028084931,0.335854936,0.330916482,9,0.110305494
NE: New England Limited Access CA Scallop Dredge,New England Limited Access Closed Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2010,"Atlantic sea scallop, Goosefish",N,None,0,None,0,7190113.98,NA,0.129556377,1,0,NA,10,62167.17,NA,1,NA,2,0.534704545,0.4113,0.9595,0.024311104,NA,0.154551338,0.166666667,0,NA,0.222222222,0.00557021,NA,0,0.333333333,0.021649875,0.092830475,0.120167272,9,0.040055757
NE: New England Limited Access CA Scallop Dredge,New England Limited Access Closed Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2011,"Atlantic sea scallop, Goosefish",N,None,0,None,0,11034299.91,NA,0.104206327,0,0,NA,10,281798.07,NA,1,NA,2,0.387113043,0.3293,0.9846,0.037309006,NA,0.124310572,0,0,NA,0.222222222,0.02524925,NA,0,0.333333333,0.015673981,0.075809836,0.117139579,9,0.039046526
NE: New England Limited Access CA Scallop Dredge,New England Limited Access Closed Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2012,"Atlantic sea scallop, Goosefish",N,None,0,None,0,13811735.99,NA,0.107484134,0,0,NA,10,409993.67,NA,1,NA,2,0.371880769,0.2807,0.9719,0.046700031,NA,0.128220757,0,0,NA,0.222222222,0.036735641,NA,0,0.333333333,0.015057235,0.078226922,0.116529843,9,0.038843281
NE: New England Limited Access CA Scallop Dredge,New England Limited Access Closed Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2013,"Atlantic sea scallop, Goosefish",N,None,0,None,0,5446327.16,NA,0.098389409,0,0,NA,10,140622.82,NA,1,NA,2,0.427370833,0.3092,1.0096,0.018415038,NA,0.117371411,0,0,NA,0.222222222,0.012599876,NA,0,0.333333333,0.017303995,0.072124588,0.118248396,9,0.039416132
NE: New England Limited Access CA Scallop Dredge,New England Limited Access Closed Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2014,"Atlantic sea scallop, Goosefish",N,None,0,None,0,8746677.27,NA,0.218419731,3,0,NA,23,120132.28,NA,1,NA,2,0.471463415,0.39,1.1,0.029574132,NA,0.260558858,0.5,0,NA,0.511111111,0.010763913,NA,0,0.333333333,0.019089278,0.166443063,0.21704591,9,0.072348637
NE: New England Limited Access CA Scallop Dredge,New England Limited Access Closed Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2015,"Atlantic sea scallop, Goosefish",N,None,0,None,0,787749.43,NA,0.226675685,3,0,NA,45,8210.13,NA,1,NA,2,0.494814815,0.33,0.96,0.002663526,NA,0.270407611,0.5,0,NA,1,0.000735632,NA,0,0.333333333,0.020034763,0.212717487,0.334078298,9,0.111359433
NE: New England Limited Access OA Scallop Dredge,New England Limited Access Open Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2010,"Atlantic sea scallop, Goosefish",N,None,0,None,0,8879709.92,NA,0.131141547,1,0,NA,10,123928.21,NA,1,NA,1,0.603233333,0.5426,1.1183,0.03002394,NA,0.156442331,0.166666667,0,NA,0.222222222,0.011104031,NA,0,0,0.024424565,0.061088375,0.086561917,9,0.028853972
NE: New England Limited Access OA Scallop Dredge,New England Limited Access Open Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2011,"Atlantic sea scallop, Goosefish",N,None,0,None,0,5666274.53,NA,0.100622626,0,0,NA,10,120189.77,NA,1,NA,1,0.57915,0.45015,1.0626,0.019158721,NA,0.120035477,0,0,NA,0.222222222,0.010769065,NA,0,0,0.023449445,0.039563493,0.074750675,9,0.024916892
NE: New England Limited Access OA Scallop Dredge,New England Limited Access Open Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2012,"Atlantic sea scallop, Goosefish",N,None,0,None,0,14209280.71,NA,0.099543485,0,0,NA,10,170335.71,NA,1,NA,1,0.547122581,0.5247,1.025,0.048044203,NA,0.11874814,0,0,NA,0.222222222,0.015262166,NA,0,0,0.022152674,0.042642941,0.074109527,9,0.024703176
NE: New England Limited Access OA Scallop Dredge,New England Limited Access Open Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2013,"Atlantic sea scallop, Goosefish",N,None,0,None,0,13236026.84,NA,0.074082946,0,0,NA,10,210870.96,NA,1,NA,1,0.437912903,0.3445,0.9453,0.044753452,NA,0.088375568,0,0,NA,0.222222222,0.018894145,NA,0,0,0.017730838,0.039197623,0.071113437,9,0.023704479
NE: New England Limited Access OA Scallop Dredge,New England Limited Access Open Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2014,"Atlantic sea scallop, Goosefish",N,None,0,None,0,11936709.13,NA,0.155842395,3,0,NA,23,160570.58,NA,1,NA,1,0.51787234,0.44,1.04,0.040360219,NA,0.185908646,0.5,0,NA,0.511111111,0.014387206,NA,0,0,0.020968349,0.127273553,0.209459974,9,0.069819991
NE: New England Limited Access OA Scallop Dredge,New England Limited Access Open Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2015,"Atlantic sea scallop, Goosefish",N,None,0,None,0,21320362.58,NA,0.18937196,3,0,NA,45,220191.52,NA,1,NA,1,0.48462963,0.42,1.03,0.072088084,NA,0.22590698,0.5,0,NA,1,0.019729272,NA,0,0,0.019622371,0.183734671,0.331905765,9,0.110635255
NE: New England Lobster Pots,New England Lobster Pots,NE,pots and traps,pots and traps,2010,"American lobster, Jonah crab, Rock crab",N,None,0,None,0,NA,0,NA,0,0,0,0,0,0,3,13000,2,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,0.333333333,NA,0.233333333,0.421936373,9,0.140645458
NE: New England Lobster Pots,New England Lobster Pots,NE,pots and traps,pots and traps,2011,"American lobster, Jonah crab, Rock crab",N,None,0,None,0,NA,0,NA,0,0,0,0,0,0,3,12489,2,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,0.333333333,NA,0.233333333,0.421936373,9,0.140645458
NE: New England Lobster Pots,New England Lobster Pots,NE,pots and traps,pots and traps,2012,"American lobster, Jonah crab, Rock crab",N,None,0,None,0,174991.24,0,0.006779879,0,0,0,10,63621.47,0,3,11767,2,1.381957143,1.36155,2.1827,0.000591678,0,0.008087903,0,0,0,0.222222222,0.005700516,0,1,0.333333333,0.055954637,0.201991561,0.371318284,12,0.107190356
NE: New England Lobster Pots,New England Lobster Pots,NE,pots and traps,pots and traps,2013,"American lobster, Jonah crab, Rock crab",N,None,0,None,0,547889.79,0,0.019825902,0,0,0,10,289700.22,0,3,NA,2,1.307775,1.28795,2.2803,0.001852517,0,0.02365086,0,0,0,0.222222222,0.025957287,0,1,0.333333333,0.052951046,0.204612867,0.369832526,12,0.106761454
NE: New England Lobster Pots,New England Lobster Pots,NE,pots and traps,pots and traps,2014,"American lobster, Jonah crab, Rock crab",N,All unlisted,0,all unlisted,0,29137854.89,0,0.485109577,3,0,0,23,104055.76,0,3,NA,2,0.836216216,0.81,1.94,0.09852047,0,0.578700454,0.5,0,0,0.511111111,0.009323449,0,1,0.333333333,0.033857906,0.312680517,0.3785083,12,0.109265934
NE: New England Lobster Pots,New England Lobster Pots,NE,pots and traps,pots and traps,2015,"American lobster, Jonah crab, Rock crab",N,All unlisted,0,All unlisted,0,21153289.27,0,0.41910756,3,0,0,45,96050.13,0,3,NA,2,0.723617021,0.61,3.46,0.071523179,0,0.499964847,0.5,0,0,1,0.00860614,0,1,0.333333333,0.02929883,0.341748179,0.420920412,12,0.121509256
NE: New England Mid-Water Otter Trawl,New England Mid-Water Otter Trawl,NE,midwater trawl,trawl,2010,"Atlantic herring, Atlantic mackerel, Other finfish",M,Atlantic mackerel unknown,0,Atlantic mackerel unknown,0,243949.51,0,0.002519047,1,0,0,10,219437.48,0,2,NA,1,0.473486364,0.48355,0.7493,0.000824838,0,0.00300504,0.166666667,0,0,0.222222222,0.01966171,0,0.5,0,0.019171186,0.110119359,0.188357149,12,0.054374025
NE: New England Mid-Water Otter Trawl,New England Mid-Water Otter Trawl,NE,midwater trawl,trawl,2011,"Atlantic herring, Atlantic mackerel, Other finfish",Y,Atlantic mackerel unknown,0,Atlantic mackerel unknown,0,166271.82,0,0.001407192,0,0,0,10,28856.27,0,2,953,1,0.634921053,0.5234,1.4337,0.000562196,0,0.001678678,0,0,0,0.222222222,0.002585536,0,0.5,0,0.025707583,0.096365863,0.190373799,12,0.054956182
NE: New England Mid-Water Otter Trawl,New England Mid-Water Otter Trawl,NE,midwater trawl,trawl,2012,"Atlantic herring, Atlantic mackerel, Other finfish",M,Atlantic mackerel unknown,0,Atlantic mackerel unknown,0,308955.06,0,0.002437835,0,0,0,10,248466.05,0,2,NA,1,0.5112,0.5337,0.7055,0.001044634,0,0.00290816,0,0,0,0.222222222,0.022262684,0,0.5,0,0.020698189,0.097625838,0.189726496,12,0.054769322
NE: New England Mid-Water Otter Trawl,New England Mid-Water Otter Trawl,NE,midwater trawl,trawl,2013,"Atlantic herring, Atlantic mackerel, Other finfish",Y,Atlantic mackerel unknown,0,Atlantic mackerel unknown,0,93923.46,0,0.000723949,0,0,0,10,89000.03,0,2,NA,1,0.7904,0.8676,1.1376,0.000317573,0,0.000863619,0,0,0,0.222222222,0.007974448,0,0.5,0,0.032002834,0.09718313,0.190010194,12,0.054851218
NE: New England OA Mid-Water Otter Trawl,New England Open-Area Mid-Water Otter Trawl,NE,midwater trawl,trawl,2014,"Atlantic herring, Atlantic mackerel, Other finfish",Y,Atlantic mackerel unknown,0,Atlantic mackerel unknown,0,1004913.44,0,0.008320303,3,0,0,23,309094.7,0,2,NA,2,0.7912,0.76,1.24,0.003397798,0,0.009925517,0.5,0,0,0.511111111,0.027695042,0,0.5,0.333333333,0.032035226,0.185961387,0.238650704,12,0.068892524
NE: New England OA Mid-Water Otter Trawl,New England Open-Area Mid-Water Otter Trawl,NE,midwater trawl,trawl,2015,"Atlantic herring, Atlantic mackerel, Other finfish",Y,Atlantic mackerel unknown,0,Atlantic mackerel unknown,0,50355.12,0,0.000455287,3,0,0,45,23983.22,0,2,NA,2,1.09375,1.01,1.73,0.00017026,0,0.000543124,0.5,0,0,1,0.002148909,0,0.5,0.333333333,0.044285299,0.221575456,0.321550967,12,0.092823769
NE: New England Purse Seine,New England Purse Seine,NE,purse seine,purse seine,2010,"Atlantic herring, Bluefin tuna, Atlantic menhaden, Other finfish",Y,1: Bluefin Tuna,1,1: Bluefin Tuna,1,25960.5,0,0.001378506,1,0,0,10,2853.99,0,1,NA,2,1.014366667,1.0488,1.054,8.78E-05,0,0.001644457,0.166666667,0,0,0.222222222,0.000255719,0,0,0.333333333,0.041071114,0.058867792,0.110601672,12,0.031927952
NE: New England Purse Seine,New England Purse Seine,NE,purse seine,purse seine,2011,"Atlantic herring, Bluefin tuna, Atlantic menhaden, Other finfish",Y,1: Bluefin Tuna,1,1: Bluefin Tuna,1,6341.94,0,0.000165857,0,0,0,10,552.7,0,1,NA,2,1.14095,1.2257,1.2642,2.14E-05,0,0.000197855,0,0,0,0.222222222,4.95E-05,0,0,0.333333333,0.046196399,0.04630929,0.106653179,12,0.030788121
NE: New England Purse Seine,New England Purse Seine,NE,purse seine,purse seine,2012,"Atlantic herring, Bluefin tuna, Atlantic menhaden, Other finfish",Y,1: Bluefin Tuna,1,1: Bluefin Tuna,1,808.36,0,1.88E-05,0,0,0,10,1.6,0,1,NA,2,0.8755,0.862,1.5169,2.73E-06,0,2.24E-05,0,0,0,0.222222222,1.43E-07,0,0,0.333333333,0.035448484,0.045463796,0.106705074,12,0.030803102
NE: New England Purse Seine,New England Purse Seine,NE,purse seine,purse seine,2013,"Atlantic herring, Bluefin tuna, Atlantic menhaden, Other finfish",Y,1: Bluefin Tuna,1,1: Bluefin Tuna,1,8901.27,0,0.000173896,0,0,0,10,8747.52,0,1,NA,2,0.68268,0.8167,0.9564,3.01E-05,0,0.000207445,0,0,0,0.222222222,0.000783782,0,0,0.333333333,0.027641314,0.044939861,0.106754055,12,0.030817241
NE: New England Purse Seine,New England Purse Seine,NE,purse seine,purse seine,2014,"Atlantic herring, Bluefin tuna, Atlantic menhaden, Other finfish",Y,1: Bluefin tuna; Atlantic menahan unlisted,1,1: Bluefin tuna; Atlantic menahan unlisted,1,42514.48,0,0.000707059,3,0,0,23,10079.27,0,1,NA,2,0.55,0.45,1.11,0.000143749,0,0.00084347,0.5,0,0,0.511111111,0.000903108,0,0,0.333333333,0.022269179,0.105277227,0.201034404,12,0.058033634
NE: New England Purse Seine,New England Purse Seine,NE,purse seine,purse seine,2015,"Atlantic herring, Bluefin tuna, Atlantic menhaden, Other finfish",Y,1: Bluefin tuna; Atlantic menahan unlisted,1,1: Bluefin tuna; Atlantic menahan unlisted,1,31678.55,0,0.000623941,3,0,0,45,0,0,1,NA,2,0.8375,0.915,1.18,0.000107111,0,0.000744316,0.5,0,0,1,0,0,0,0.333333333,0.033909886,0.143699588,0.303867096,12,0.087718875
NE: New England Shrimp Trawl,New England Shrimp Trawl,NE,bottom trawl,trawl,2010,Northern shrimp,N,None,0,None,0,899517.8,0,0.085228802,1,0,0,10,688170.06,0,2,NA,3,0.618077273,0.53465,1.2475,0.003041436,0,0.101671764,0.166666667,0,0,0.222222222,0.061660387,0,0.5,0.666666667,0.025025588,0.172842672,0.233884885,12,0.067516751
NE: New England Shrimp Trawl,New England Shrimp Trawl,NE,bottom trawl,trawl,2011,Northern shrimp,N,None,0,None,0,NA,0,NA,0,0,0,0,0,0,2,NA,3,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0.5,0.666666667,NA,0.166666667,0.275240941,9,0.09174698
NE: New England Shrimp Trawl,New England Shrimp Trawl,NE,bottom trawl,trawl,2012,Northern shrimp,M,None,0,None,0,492905.18,0,0.125035947,0,0,0,10,279752.69,0,2,NA,3,0.50105,0.4408,1.0145,0.001666603,0,0.149158794,0,0,0,0.222222222,0.025065983,0,0.5,0.666666667,0.020287222,0.160389807,0.240062622,12,0.06930011
NE: New England Shrimp Trawl,New England Shrimp Trawl,NE,bottom trawl,trawl,2013,Northern shrimp,N,None,0,None,0,139474.09,0,0.213834967,0,0,0,10,90711.77,0,2,NA,3,0.69096087,0.7799,1.026,0.000471588,0,0.255089568,0,0,0,0.222222222,0.008127821,0,0.5,0.666666667,0.027976602,0.167734959,0.242040714,12,0.069871136
NE: New England Small-Mesh Haddock Separator Otter Trawl,New England Small-Mesh Haddock Separator Otter Trawl,NE,small-mesh otter trawl,trawl,2014,NA,NA,NA,NA,NA,NA,89814.9,0,0.246996153,3,0,0,23,75767.87,0,2,NA,3,0.233125,0.195,0.61,0.000303681,0,0.294648452,0.5,0,0,0.511111111,0.00678884,0,0.5,0.666666667,0.009439095,0.229919834,0.268719269,12,0.077572571
NE: New England Small-Mesh Haddock Separator Otter Trawl,New England Small-Mesh Haddock Separator Otter Trawl,NE,small-mesh otter trawl,trawl,2015,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,2,NA,3,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0.5,0.666666667,NA,0.166666667,0.275240941,9,0.09174698
NE: New England Small-Mesh Otter Trawl,New England Small-Mesh Otter Trawl,NE,small-mesh otter trawl,trawl,2010,"Short-finned squid, Long-finned squid, Silver hake, Other finfish",M,None,0,None,0,14730173.28,0,0.333537557,1,0,0,10,6048909.4,0,2,NA,1,0.519666667,0.4452,1.4077,0.049805437,0,0.397886055,0.166666667,0,0,0.222222222,0.541985358,0,0.5,0,0.021041,0.184585134,0.223021978,12,0.0643809
NE: New England Small-Mesh Otter Trawl,New England Small-Mesh Otter Trawl,NE,small-mesh otter trawl,trawl,2011,"Short-finned squid, Long-finned squid, Silver hake, Other finfish",M,None,0,None,0,9622821.55,0,0.24063669,0,0,0,10,4946273.28,0,2,NA,1,0.63938125,0.4494,1.9178,0.032536537,0,0.287062075,0,0,0,0.222222222,0.443188601,0,0.5,0,0.025888173,0.154684431,0.209287766,12,0.060416174
NE: New England Small-Mesh Otter Trawl,New England Small-Mesh Otter Trawl,NE,small-mesh otter trawl,trawl,2012,"Short-finned squid, Long-finned squid, Silver hake, Other finfish",M,None,0,None,0,8662953.53,0,0.201596718,0,0,0,10,3542288.39,0,2,NA,1,0.53828,0.48065,1.0526,0.029291046,0,0.240490227,0,0,0,0.222222222,0.317390841,0,0.5,0,0.021794643,0.140860691,0.195193765,12,0.056347586
NE: New England Small-Mesh Otter Trawl,New England Small-Mesh Otter Trawl,NE,small-mesh otter trawl,trawl,2013,"Short-finned squid, Long-finned squid, Silver hake, Other finfish",M,None,0,None,0,7763635.92,0,0.194748567,0,0,0,10,2742421,0,2,NA,1,0.46286875,0.4076,1.1542,0.026250287,0,0.232320881,0,0,0,0.222222222,0.245722316,0,0.5,0,0.018741285,0.134250538,0.190627113,12,0.055029308
NE: New England Small-Mesh Otter Trawl,New England Small-Mesh Otter Trawl,NE,small-mesh otter trawl,trawl,2014,"Short-finned squid, Long-finned squid, Silver hake, Other finfish",M,Long-finned squid unknown,0,Short-finned squid unknown,0,13510841.17,0,0.241639474,3,1161.65,0,23,6068161.33,0,2,NA,1,0.577684211,0.51,1.4,0.04568265,0,0.288258323,0.5,0.000671106,0,0.511111111,0.543710341,0,0.5,0,0.023390096,0.224063356,0.249922522,12,0.072146418
NE: New England Small-Mesh Otter Trawl,New England Small-Mesh Otter Trawl,NE,small-mesh otter trawl,trawl,2015,"Short-finned squid, Long-finned squid, Silver hake, Other finfish",M,Long-finned unknown,0,Short-finned unknown,0,15546664.53,0,0.229002533,3,0,0,45,5932969.99,0,2,NA,1,0.683137255,0.645,1.3,0.052566145,0,0.273183372,0.5,0,0,1,0.531597128,0,0.5,0,0.027659828,0.260385113,0.322142979,12,0.092994668
NE: New England Small-Mesh Ruhle Otter Trawl,New England Small-Mesh Ruhle Otter Trawl,NE,small-mesh otter trawl,trawl,2014,Groundfish,M,None,0,None,0,229179.55,0,0.340064814,3,0,0,23,212523.27,0,2,NA,2,0.393928571,0.4,0.85,0.000774898,0,0.405672598,0.5,0,0,0.511111111,0.019042193,0,0.5,0.333333333,0.015949938,0.214298775,0.241434915,12,0.069696257
NE: New England Small-Mesh Ruhle Otter Trawl,New England Small-Mesh Ruhle Otter Trawl,NE,small-mesh otter trawl,trawl,2015,Groundfish,M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,2,NA,2,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0.5,0.333333333,NA,0.133333333,0.221906341,9,0.07396878
SE: SEA/GOM Shark Bottom Longline,Southeastern Atlantic and Gulf of Mexico Shark Bottom Longline,SE,bottom longline,longline,2010,"Sandbar shark, Blacktip shark, Other sharks",Y,Blacktip shark unknown,0,1: Sandbar shark; Blacktip shark unknown,1,NA,5.8,NA,2,0,5.8,8,0,5.8,1,125,2,NA,NA,NA,NA,0.000787829,NA,0.333333333,0,0.004755658,0.177777778,0,0.004755658,0,0.333333333,NA,0.085474359,0.143342546,9,0.047780849
SE: SEA/GOM Shark Bottom Longline,Southeastern Atlantic and Gulf of Mexico Shark Bottom Longline,SE,bottom longline,longline,2011,"Sandbar shark, Blacktip shark, Other sharks",Y,Blacktip shark unknown,0,1: Sandbar shark; Blacktip shark unknown,1,NA,0,NA,0,0,0,5,0,0,1,125,2,0.25625,0.235,0.36,NA,0,NA,0,0,0,0.111111111,0,0,0,0.333333333,0.010375413,0.04134726,0.103295142,10,0.032664792
SE: SEA/GOM Shark Bottom Longline,Southeastern Atlantic and Gulf of Mexico Shark Bottom Longline,SE,bottom longline,longline,2012,"Sandbar shark, Blacktip shark, Other sharks",Y,Blacktip shark unknown,0,1: Sandbar shark; Blacktip shark unknown,1,NA,0,NA,0,0,0,6,0,0,1,125,2,0.591428571,0.41,0.91,NA,0,NA,0,0,0,0.133333333,0,0,0,0.333333333,0.023946597,0.044601206,0.104676939,10,0.033101754
SE: SEA/GOM Shark Bottom Longline,Southeastern Atlantic and Gulf of Mexico Shark Bottom Longline,SE,bottom longline,longline,2013,"Sandbar shark, Blacktip shark, Other sharks",Y,Blacktip shark unknown,0,1: Sandbar shark; Blacktip shark unknown,1,NA,0,NA,0,0,0,1,0,0,1,125,2,0.3125,0.335,0.43,NA,0,NA,0,0,0,0.022222222,0,0,0,0.333333333,0.012652942,0.0334735,0.100638604,10,0.031824721
SE: SEA/GOM Shark Bottom Longline,Southeastern Atlantic and Gulf of Mexico Shark Bottom Longline,SE,bottom longline,longline,2014,"Sandbar shark, Blacktip shark, Other sharks",Y,Blacktip shark unknown,0,1: Sandbar shark; black tip shark unknown,1,459967.7273,7,0.296113368,3,9721.73,7,20,633728.17,20,1,125,2,3.150666667,2.76,4.69,0.001555236,0.000950829,0.353241718,0.5,0.005616419,0.005739587,0.444444444,0.056782366,0.016398819,0,0.333333333,0.127568653,0.141971647,0.192993811,12,0.055712514
SE: SEA/GOM Shark Bottom Longline,Southeastern Atlantic and Gulf of Mexico Shark Bottom Longline,SE,bottom longline,longline,2015,"Sandbar shark, Blacktip shark, Other sharks",Y,Blacktip shark unknown,0,1: Sandbar shark; Blacktip shark unknown,1,258959.6468,4,0.189705716,3,62874.23,4,25,474539.25,4,1,125,2,2.935333333,2.73,4,0.00087559,0.000543331,0.226305126,0.5,0.036323581,0.003279764,0.555555556,0.042518958,0.003279764,0,0.333333333,0.118849932,0.140066533,0.20196438,12,0.058302095
SE: SEA Coastal Gillnet ,Southeastern Atlantic Coastal Gillnet (Including North Carolina and Gulf of Mexico),SE,gillnet,gillnet,2010,"Atlantic croaker, Bluefish, King mackerel, Spanish mackerel, Southern kingfish, Striped bass, Goosefish, Spot, Weakfish",M,Southern kingfish unknown,0,Southern kingfish unknown,0,NA,0,NA,0,0,0,0,0,0,1,NA,2,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0.333333333,NA,0.033333333,0.106600358,9,0.035533453
SE: SEA Coastal Gillnet ,Southeastern Atlantic Coastal Gillnet (Including North Carolina and Gulf of Mexico),SE,gillnet,gillnet,2011,"Atlantic croaker, Bluefish, King mackerel, Spanish mackerel, Southern kingfish, Striped bass, Goosefish, Spot, Weakfish",M,Southern kingfish unknown,0,Southern kingfish unknown,0,NA,0,NA,1,0,0,10,0,0,2,779,2,1.154042553,1.15,1.99,NA,0,NA,0.166666667,0,0,0.222222222,0,0,0.5,0.333333333,0.046726509,0.160813521,0.203347565,10,0.064304146
